assigned_to,id,doi_link,manuscript_type,novel_biologging,biologging_context,external_data,device_cat,genus,species,habitat,more_species,biologging_availability,conserv*,note,authors,title,source,year,volume,issue,doi,pub_type,source_sheet,access?,reviewed
acn,aoki2013,doi.org/10.1016/j.beproc.2013.06.002,S,TRUE,W,N,LIE,Globicephala,melas,M,N,N,N,NA,"Aoki, K; Sakai, M; Miller, PJO; Visser, F; Sato, K",Body contact and synchronous diving in long-finned pilot whales,BEHAVIOURAL PROCESSES,2013,99,NA,10.1016/j.beproc.2013.06.002,J,acn,NA,TRUE
acn,shipley2018,doi.org/10.1007/s10641-017-0656-4,S,TRUE,W,N,I,Carcharhinus,perezi,M,N,N,Y,NA,"Shipley, ON; Brownscombe, JW; Danylchuk, AJ; Cooke, SJ; O'Shea, OR; Brooks, EJ",Fine-scale movement and activity patterns of Caribbean reef sharks (Carcharhinus perezi) in the Bahamas,ENVIRONMENTAL BIOLOGY OF FISHES,2018,101,7,10.1007/s10641-017-0656-4,J,acn,NA,TRUE
acn,mate2017,doi.org/10.1002/ece3.2649,M,TRUE,W,Y,LIE,Physeter,macrocephalus,M,Y,Y,N,NA,"Mate, BR; Irvine, LM; Palacios, DM",The development of an intermediate-duration tag to characterize the diving behavior of large whales,ECOLOGY AND EVOLUTION,2017,7,2,10.1002/ece3.2649,J,acn,NA,TRUE
acn,jiang2012,doi.org/10.3106/041.037.0301,S,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"temperature loggers were mounted on heaters to simulate body temperature effects of collaring deer, but no deer were actually collared","Jiang, ZW; Takatsuki, S; Kitahara, M; Sugita, M",Designs to reduce the effect of body heat on temperature sensor in board house of GPS radio-collar,MAMMAL STUDY,2012,37,3,10.3106/041.037.0301,J,acn,NA,TRUE
acn,recio2013a,doi.org/10.1007/s10530-013-0410-6,S,TRUE,W,N,L,Erinaceus,europaeus,T,N,N,Y,They processed a satellite image to get at landscape covariates - does this count as external data if they purchased the satellite image? I'm assuming not,"Recio, MR; Mathieu, R; Latham, MC; Latham, ADM; Seddon, PJ",Quantifying fine-scale resource selection by introduced European hedgehogs (Erinaceus europaeus) in ecologically sensitive areas,BIOLOGICAL INVASIONS,2013,15,8,10.1007/s10530-013-0410-6,J,acn,NA,TRUE
acn,byrne2014a,doi.org/10.1002/wsb.404,S,TRUE,W,Y,L,Meleagris,gallapavo,T,N,N,N,NA,"Byrne, ME; Guthrie, JD; Hardin, J; Collier, BA; Chamberlain, MJ",Evaluating Wild Turkey Movement Ecology: An Example Using First-Passage Time Analysis,WILDLIFE SOCIETY BULLETIN,2014,38,2,10.1002/wsb.404,J,acn,NA,TRUE
acn,spencer2011,https://doi.org/10.7882/FS.2011.022,M,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,"Spencer, HJ; Miller, T",A proposal for using GPS-logger equipped flying-foxes as monitors of change in tropical rainforest resource distribution,BIOLOGY AND CONSERVATION OF AUSTRALASIAN BATS,2011,NA,NA,NA,C,acn,NA,TRUE
acn,coffee2020,doi.org/10.3354/meps13179,S,FALSE,W,NA,NA,Caretta,caretta,M,N,NA,Y,satellite data component was previously collected,"Coffee, OI; Booth, DT; Thia, JA; Limpus, CJ",When isotopes fail: importance of satellite telemetry and multi-site validation when estimating the foraging grounds of migratory species,MARINE ECOLOGY PROGRESS SERIES,2020,633,NA,10.3354/meps13179,J,acn,NA,TRUE
acn,fonseca2023,doi.org/10.3390/ani13010120,S,TRUE,D,N,IE,Ovis,aries,T,N,N,N,NA,"Fonseca, L; Corujo, D; Xavier, W; Goncalves, P",On the Development of a Wearable Animal Monitor,ANIMALS,2023,13,1,10.3390/ani13010120,J,acn,NA,TRUE
acn,pinaud2008,doi.org/10.1111/j.1365-2664.2007.01370.x,S,TRUE,W,N,L,Thalassarche,melanophris,T,N,N,Y,NA,"Pinaud, D",Quantifying search effort of moving animals at several spatial scales using first-passage time analysis: effect of the structure of environment and tracking systems,JOURNAL OF APPLIED ECOLOGY,2008,45,1,10.1111/j.1365-2664.2007.01370.x,J,acn,NA,TRUE
acn,owen2016,doi.org/10.1111/mms.12271,S,TRUE,W,N,LI,Megaptera,novaeangliae,M,N,N,N,NA,"Owen, K; Dunlop, RA; Monty, JP; Chung, D; Noad, MJ; Donnelly, D; Goldizen, AW; Mackenzie, T",Detecting surface-feeding behavior by rorqual whales in accelerometer data,MARINE MAMMAL SCIENCE,2016,32,1,10.1111/mms.12271,J,acn,NA,TRUE
acn,demelo2007,doi.org/10.1111/j.1469-7998.2006.00176.x,S,TRUE,W,N,L,Chrysocyon,brachyurus,T,N,N,Y,NA,"de Melo, LFB; Sabato, MAL; Magni, EMV; Young, RJ; Coelho, CM",Secret lives of maned wolves (Chrysocyon brachyurus Illiger 1815): as revealed by GPS tracking collars,JOURNAL OF ZOOLOGY,2007,271,1,10.1111/j.1469-7998.2006.00176.x,J,acn,NA,TRUE
acn,abe2023,doi.org/10.1186/s40317-023-00338-x,S,TRUE,W,N,LE,Anguilla,japonica,AM,N,Y,N,NA,"Abe, TK; Galang, I; Daryani, A; Minamikawa, S; Mochioka, N; Hakoyama, H",Regional differences in oceanic migratory behavior of Japanese silver eel in waters with different vertical temperature gradients,ANIMAL BIOTELEMETRY,2023,11,1,10.1186/s40317-023-00338-x,J,acn,NA,TRUE
acn,nasbylucas2019,doi.org/10.1186/s40317-019-0174-6,S,TRUE,W,Y,LE,Isurus,oxyrinchus,M,N,Y,Y,NA,"Nasby-Lucas, N; Dewar, H; Sosa-Nishizaki, O; Wilson, C; Hyde, JR; Vetter, RD; Wraith, J; Block, BA; Kinney, MJ; Sippel, T; Holts, DB; Kohin, S",Movements of electronically tagged shortfin mako sharks (Isurus oxyrinchus) in the eastern North Pacific Ocean,ANIMAL BIOTELEMETRY,2019,7,1,10.1186/s40317-019-0174-6,J,acn,NA,TRUE
acn,bailey2007,doi.org/10.2111/05-138R1.1,S,TRUE,D,N,L,Bos,taurus,T,N,N,N,NA,"Bailey, DW; Welling, GR",Evaluation of low-moisture blocks and conventional dry mixes for supplementing minerals and modifying cattle grazing patterns,RANGELAND ECOLOGY & MANAGEMENT,2007,60,1,10.2111/05-138R1.1,J,acn,NA,TRUE
acn,dorr2012,doi.org/10.1675/063.035.sp112,S,TRUE,W,N,L,Phalacrocorax,auritus,AM,N,N,Y,NA,"Dorr, BS; Taylor, JD; Werner, SJ; King, DT; Farquhar, JF; Mazzocchi, IM; Mccullough, RD","Summer and Migrational Movements of Satellite-Marked Double-crested Cormorants from a Breeding Colony Managed by Egg-Oiling in Lake Ontario, USA",WATERBIRDS,2012,35,NA,10.1675/063.035.sp112,J,acn,NA,TRUE
acn,mcintyre2011a,doi.org/10.3354/meps09383,S,TRUE,W,Y,LE,Mirounga,leonina,M,N,N,N,NA,"McIntyre, T; Ansorge, IJ; Bornemann, H; Plotz, J; Tosh, CA; Bester, MN",Elephant seal dive behaviour is influenced by ocean temperature: implications for climate change impacts on an ocean predator,MARINE ECOLOGY PROGRESS SERIES,2011,441,NA,10.3354/meps09383,J,acn,NA,TRUE
acn,skuban2017,doi.org/10.1007/s10344-017-1138-x,S,TRUE,W,Y,L,Ursus,arctos,T,N,N,N,NA,"Skuban, M; Find'o, S; Kajba, M; Koren, M; Chamers, J; Antal, V",Effects of roads on brown bear movements and mortality in Slovakia,EUROPEAN JOURNAL OF WILDLIFE RESEARCH,2017,63,5,10.1007/s10344-017-1138-x,J,acn,NA,TRUE
acn,augusteyn2018,doi.org/10.1071/AM16010,NA,FALSE,NA,NA,NA,Macroderma,gigas,NA,NA,NA,NA,NA,"Augusteyn, J; Hughes, J; Armstrong, G; Real, K; Pacioni, C",Tracking and tracing central Queensland's Macroderma - determining the size of the Mount Etna ghost bat population and potential threats,AUSTRALIAN MAMMALOGY,2018,40,2,10.1071/AM16010,J,acn,NA,TRUE
acn,sur2020,doi.org/10.1111/ibi.12766,S,TRUE,W,Y,L,Aquila,chrysaetos,T,N,Y,Y,"It says speed is calculated but I don't think it is from a different sensor, I think it's from interpolating between locations/altitudes, but not totally clear","Sur, M; Duerr, AE; Bell, DA; Fisher, RN; Tracey, JA; Bloom, PH; Miller, TA; Katzner, TE",Relevance of individual and environmental drivers of movement of Golden Eagles,IBIS,2020,162,2,10.1111/ibi.12766,J,acn,NA,TRUE
acn,thomson2011,doi.org/10.1016/j.jembe.2011.10.002,S,TRUE,W,N,LE,Chelonia,mydas,M,Y,N,Y,NA,"Thomson, JA; Heithaus, MR; Dill, LM",Informing the interpretation of dive profiles using animal-borne video: A marine turtle case study,JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY,2011,410,NA,10.1016/j.jembe.2011.10.002,J,acn,NA,TRUE
acn,sumasgutner2021,doi.org/10.1016/j.biocon.2021.109149,P,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,Y,"Perspective piece on raptors, including orders: Accipitriformes, Cariamiformes, Cathartiformes, Falconiformes, and Strigiformes","Sumasgutner, P; Buij, R; McClure, CJW; Shaw, P; Dykstra, CR; Kumar, N; Rutz, C",Raptor research during the COVID-19 pandemic provides invaluable opportunities for conservation biology,BIOLOGICAL CONSERVATION,2021,260,NA,10.1016/j.biocon.2021.109149,J,acn,NA,TRUE
acn,jensen2022,doi.org/10.3390/ani12141748,S,TRUE,D,N,LI,Felis,catus,T,N,Y,Y,"Home ranges provided, raw locations are not because it would reveal the identity of cat owners, violating their privacy","Jensen, HA; Meilby, H; Nielsen, SS; Sandoe, P",Movement Patterns of Roaming Companion Cats in Denmark-A Study Based on GPS Tracking,ANIMALS,2022,12,14,10.3390/ani12141748,J,acn,NA,TRUE
acn,king2022a,doi.org/10.1002/wsb.1338,M,FALSE,NA,NA,NA,Equus,caballus,T,N,NA,Y,"GPS tags were deployed but the paper was just about whether the tagging itself worked, no biologging data was analyzed/discussed","King, SRB; Schoenecker, KA",Application of tail transmitters for tracking feral horses as an alternative to radio collars,WILDLIFE SOCIETY BULLETIN,2022,46,4,10.1002/wsb.1338,J,acn,NA,TRUE
acn,solovyeva2021a,doi.org/10.1134/S1062359021140181,S,TRUE,W,N,L,Phoca,largha,M,N,N,N,NA,"Solovyeva, MA; Kuznetsova, DM; Glazov, DM; Burkanov, VN; Rozhnov, VV",The First Data on the Use of the Pacific Ocean Area by the Okhotsk Population of the Spotted Seal Phoca largha,BIOLOGY BULLETIN,2021,48,NA,10.1134/S1062359021140181,J,acn,NA,TRUE
acn,campbell2010a,doi.org/10.1111/j.1365-2656.2010.01709.x,S,TRUE,W,Y,LE,Crocodylus,porosus,A,N,N,N,"L is depth, as locations along river were determined by acoustic transmitters but depth was recorded on-board","Campbell, HA; Watts, ME; Sullivan, S; Read, MA; Choukroun, S; Irwin, SR; Franklin, CE",Estuarine crocodiles ride surface currents to facilitate long-distance travel,JOURNAL OF ANIMAL ECOLOGY,2010,79,5,10.1111/j.1365-2656.2010.01709.x,J,acn,NA,TRUE
acn,hollings2018,doi.org/10.1111/2041-210X.12973,R,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,"Hollings, T; Burgman, M; van Andel, M; Gilbert, M; Robinson, T; Robinson, A",How do you find the green sheep? A critical review of the use of remotely sensed imagery to detect and count animals,METHODS IN ECOLOGY AND EVOLUTION,2018,9,4,10.1111/2041-210X.12973,J,acn,NA,TRUE
acn,riekkola2019,doi.org/10.1016/j.jembe.2019.05.008,S,TRUE,W,Y,L,Megaptera,novaeangliae,M,N,N,Y,NA,"Riekkola, L; Andrews-Goff, V; Friedlaender, A; Constantine, R; Zerbini, AN",Environmental drivers of humpback whale foraging behavior in the remote Southern Ocean,JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY,2019,517,NA,10.1016/j.jembe.2019.05.008,J,acn,NA,TRUE
acn,thorburn2019,doi.org/10.3389/fevo.2019.00353,S,TRUE,W,N,LE,Galeorhinus,galeus,M,N,Y,Y,NA,"Thorburn, J; Neat, F; Burrett, I; Henry, LA; Bailey, DM; Jones, CS; Noble, LR","Ontogenetic Variation in Movements and Depth Use, and Evidence of Partial Migration in a Benthopelagic Elasmobranch",FRONTIERS IN ECOLOGY AND EVOLUTION,2019,7,NA,10.3389/fevo.2019.00353,J,acn,NA,TRUE
acn,kimball2021,doi.org/10.1007/s12237-021-00939-w,P,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,"Kimball, ME; Connolly, R; Alford, SB; Colombano, DD; James, WR; Kenworthy, MD; Norris, GS; Ollerhead, J; Ramsden, S; Rehage, JS; Sparks, EL; Waltham, NJ; Worthington, TA; Taylor, MD",Novel Applications of Technology for Advancing Tidal Marsh Ecology,ESTUARIES AND COASTS,2021,44,6,10.1007/s12237-021-00939-w,J,acn,NA,TRUE
acn,nowakowski2020,doi.org/10.1007/s10980-020-00986-x,S,TRUE,W,N,LE,Gopherus,agassizii,T,N,N,Y,"Distance to road was included as a covariate but it wasn't clear where they got the road data, so may be extenral","Nowakowski, AJ; Peaden, JM; Tuberville, TD; Buhlmann, KA; Todd, BD",Thermal performance curves based on field movements reveal context-dependence of thermal traits in a desert ectotherm,LANDSCAPE ECOLOGY,2020,35,4,10.1007/s10980-020-00986-x,J,acn,NA,TRUE
acn,steingass2019,doi.org/10.1371/journal.pone.0219484,S,TRUE,W,Y,L,Phoca,vitulina richardii,M,N,Y,Y,NA,"Steingass, S; Horning, M; Bishop, AM",Space use of Pacific harbor seals (Phoca vitulina richardii) from two haulout locations along the Oregon coast,PLOS ONE,2019,14,7,10.1371/journal.pone.0219484,J,acn,NA,TRUE
acn,fitzpatrick2011,doi.org/10.1007/s00338-011-0769-8,S,TRUE,W,N,L,Triaenodon,obesus,M,N,N,Y,NA,"Fitzpatrick, R; Abrantes, KG; Seymour, J; Barnett, A",Variation in depth of whitetip reef sharks: does provisioning ecotourism change their behaviour?,CORAL REEFS,2011,30,3,10.1007/s00338-011-0769-8,J,acn,NA,TRUE
acn,jeanniarddudot2017a,doi.org/10.1111/1365-2435.12729,S,TRUE,W,N,LIE,Callorhinus,ursinus,M,Y,Y,Y,NA,"Jeanniard-du-Dot, T; Guinet, C; Arnould, JPY; Speakman, JR; Trites, AW",Accelerometers can measure total and activity-specific energy expenditures in free-ranging marine mammals only if linked to time-activity budgets,FUNCTIONAL ECOLOGY,2017,31,2,10.1111/1365-2435.12729,J,acn,NA,TRUE
acn,bartumeus2009,doi.org/10.1111/j.1600-0706.2009.17313.x,R,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bartumeus, F","Behavioral intermittence, LEvy patterns, and randomness in animal movement",OIKOS,2009,118,4,10.1111/j.1600-0706.2009.17313.x,J,acn,NA,TRUE
acn,zhang2015,doi.org/10.1093/jmammal/gyv118,S,TRUE,WC,N,LI,Ailuropoda,melanoleuca,T,N,N,Y,pilot study on one captive panda but research was focussed on wild pandas,"Zhang, JD; Hull, V; Huang, JY; Zhou, SQ; Xu, WH; Yang, HB; McConnell, WJ; Li, RG; Liu, DA; Huang, Y; Ouyang, ZY; Zhang, HM; Liu, JG",Activity patterns of the giant panda (Ailuropoda melanoleuca),JOURNAL OF MAMMALOGY,2015,96,6,10.1093/jmammal/gyv118,J,acn,NA,TRUE
acn,krogh2019,doi.org/10.1038/s41598-018-35630-x,S,TRUE,C,N,I,Sus,scrofa,T,N,N,N,medical study,"Krogh, MR; Halvorsen, PS; Elle, OJ; Bergsland, J; Remme, EW",Dynamic gravity compensation does not increase detection of myocardial ischemia in combined accelerometer and gyro sensor measurements,SCIENTIFIC REPORTS,2019,9,NA,10.1038/s41598-018-35630-x,J,acn,NA,TRUE
acn,davis2008,doi.org/10.1016/j.jaridenv.2008.02.018,S,TRUE,W,N,E,Crotalus,atrox,T,Y,N,Y,NA,"Davis, JR; Taylor, EN; DeNardo, DF",An automated temperature-based option for estimating surface activity and refuge use patterns in free-ranging animals,JOURNAL OF ARID ENVIRONMENTS,2008,72,8,10.1016/j.jaridenv.2008.02.018,J,acn,NA,TRUE
acn,kuhn2014a,doi.org/10.1111/mms.12110,S,TRUE,W,Y,L,Zalophus,californianus,M,N,N,N,NA,"Kuhn, CE; Costa, DP",Interannual variation in the at-sea behavior of California sea lions (Zalophus californianus),MARINE MAMMAL SCIENCE,2014,30,4,10.1111/mms.12110,J,acn,NA,TRUE
acn,howey2016,doi.org/10.1002/ece3.2260,S,TRUE,W,Y,LE,Carcharhinus,longimanus,M,N,Y,N,"they talk about ""energy conservation"" but not species/ecosystem conservation","Howey, LA; Tolentino, ER; Papastamatiou, YP; Brooks, EJ; Abercrombie, DL; Watanabe, YY; Williams, S; Brooks, A; Chapman, DD; Jordan, LKB",Into the deep: the functionality of mesopelagic excursions by an oceanic apex predator,ECOLOGY AND EVOLUTION,2016,6,15,10.1002/ece3.2260,J,acn,NA,TRUE
acn,schofield2007,doi.org/10.1016/j.jembe.2007.03.009,S,TRUE,W,Y,LE,Caretta,caretta,M,N,N,Y,NA,"Schofield, G; Bishop, CM; MacLean, G; Brown, P; Baker, M; Katselidis, KA; Dimopoulos, P; Pantis, JD; Hays, GC",Novel GPS tracking of sea turtles as a tool for conservation management,JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY,2007,347,1672617600,10.1016/j.jembe.2007.03.009,J,acn,NA,TRUE
acn,dickinson2021a,doi.org/10.1186/s40462-021-00265-7,S,TRUE,WC,N,I,Capra,ibex,T,Y,Y,Y,NA,"Dickinson, ER; Twining, JP; Wilson, R; Stephens, PA; Westander, J; Marks, N; Scantlebury, DM",Limitations of using surrogates for behaviour classification of accelerometer data: refining methods using random forest models in Caprids,MOVEMENT ECOLOGY,2021,9,1,10.1186/s40462-021-00265-7,J,acn,NA,TRUE
acn,fortune2020,doi.org/10.3354/meps13356,S,TRUE,W,N,L,Balaena,mysticetus,M,N,N,N,NA,"Fortune, SME; Ferguson, SH; Trites, AW; LeBlanc, B; LeMay, V; Hudson, JM; Baumgartner, MF",Seasonal diving and foraging behaviour of Eastern Canada-West Greenland bowhead whales,MARINE ECOLOGY PROGRESS SERIES,2020,643,NA,10.3354/meps13356,J,acn,NA,TRUE
acn,bevanda2015,doi.org/10.1890/ES15-00154.1,S,TRUE,W,N,L,Cervus,elaphus,T,Y,N,Y,NA,"Bevanda, M; Fronhofer, EA; Heurich, M; Muller, J; Reineking, B",Landscape configuration is a major determinant of home range size variation,ECOSPHERE,2015,6,10,10.1890/ES15-00154.1,J,acn,NA,TRUE
acn,slavik2014,doi.org/10.1371/journal.pone.0098997,S,TRUE,W,N,LE,Silurus,glanis,A,N,N,N,NA,"Slavik, O; Horky, P; Zavorka, L",Energy Costs of Catfish Space Use as Determined by Biotelemetry,PLOS ONE,2014,9,6,10.1371/journal.pone.0098997,J,acn,NA,TRUE
acn,maggs2016,doi.org/10.1007/s11160-016-9425-2,R,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,"Maggs, JQ; Cowley, PD",Nine decades of fish movement research in southern Africa: a synthesis of research and findings from 1928 to 2014,REVIEWS IN FISH BIOLOGY AND FISHERIES,2016,26,3,10.1007/s11160-016-9425-2,J,acn,NA,TRUE
acn,banks2014,doi.org/10.1016/j.jembe.2013.10.024,S,TRUE,W,N,L,Mirounga,leonina,M,N,N,N,example of bathymetry/ocean regions - is this external data...?,"Banks, J; Lea, MA; Wall, S; McMahon, GR; Hindell, MA","Combining bio-logging and fatty acid signature analysis indicates spatio-temporal variation in the diet of the southern elephant seal, Mirounga leonina",JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY,2014,450,NA,10.1016/j.jembe.2013.10.024,J,acn,NA,TRUE
acn,toplicanec2022,doi.org/10.25225/jvb.22064,S,TRUE,W,Y,L,Lynx,lynx,T,N,N,Y,NA,"Toplicanec, I; Gomercic, T; Cerne, R; Krofel, M; Pop, IM; Kubala, J; Tam, B; Blaskovic, S; Sindicic, M",Early post-release behaviour of Eurasian lynx translocated to the transboundary region of the Dinaric Mountains,JOURNAL OF VERTEBRATE BIOLOGY,2022,71,NA,10.25225/jvb.22064,J,acn,NA,TRUE
acn,shamounbaranes2012,doi.org/10.1371/journal.pone.0037997,S,TRUE,W,N,LI,Haematopus,ostralegus,M,N,Y,Y,I forgot if we are coding seabirds/coastal species as marine or terrestrial - assuming marine,"Shamoun-Baranes, J; Bom, R; van Loon, EE; Ens, BJ; Oosterbeek, K; Bouten, W",From Sensor Data to Animal Behaviour: An Oystercatcher Example,PLOS ONE,2012,7,5,10.1371/journal.pone.0037997,J,acn,NA,TRUE
acn,spiegel2015b,doi.org/10.1086/679314,S,TRUE,W,Y,LI,Gyps,fulvus,T,Y,N,Y,NA,"Spiegel, O; Harel, R; Centeno-Cuadros, A; Hatzofe, O; Getz, WM; Nathan, R",Moving beyond Curve Fitting: Using Complementary Data to Assess Alternative Explanations for Long Movements of Three Vulture Species,AMERICAN NATURALIST,2015,185,2,10.1086/679314,J,acn,NA,TRUE
acn,vaudo2022,doi.org/10.1071/MF21066,S,TRUE,W,N,LI,Nematistius,pectoralis,N,N,Y,N,NA,"Vaudo, JJ; Logan, RK; Wetherbee, BM; Harvey, JC; Harvey, GCM; Shivji, MS","Diel vertical movements of a coastal predator, the roosterfish (Nematistius pectoralis)",MARINE AND FRESHWATER RESEARCH,2022,73,1,10.1071/MF21066,J,acn,NA,TRUE
acn,amos2023,doi.org/10.1071/AM23015,S,TRUE,W,N,L,Axis,axis,T,N,Y,N,NA,"Amos, M; De Ridder, TR; Pople, A; Brennan, M; Hampton, JO",Further refinement of helicopter capture for Australian chital deer (Axis axis),AUSTRALIAN MAMMALOGY,2023,NA,NA,10.1071/AM23015,J,acn,NA,TRUE
acn,hanscom2023,doi.org/10.1186/s40317-023-00332-3,S,TRUE,W,N,I,Crotalus,horridus,T,Y,Y,N,NA,"Hanscom, RJ; DeSantis, DL; Hill, JL; Marbach, T; Sukumaran, J; Tipton, AF; Thompson, ML; Higham, TE; Clark, RW",How to study a predator that only eats a few meals a year: high-frequency accelerometry to quantify feeding behaviours of rattlesnakes (Crotalus spp.),ANIMAL BIOTELEMETRY,2023,11,1,10.1186/s40317-023-00332-3,J,acn,NA,TRUE
acn,kuhn2022,doi.org/10.3389/fmars.2022.1015594,S,TRUE,W,N,LIE,Callorhinus,ursinus,M,N,Y,Y,NA,"Kuhn, CE; Sterling, JT; McCormley, M; Birkemeier, B; Sar, A; Flock, A; Mordy, CW",Animal-borne video cameras reveal differences in northern fur seal foraging behavior related to prey size selection,FRONTIERS IN MARINE SCIENCE,2022,9,NA,10.3389/fmars.2022.1015594,J,acn,NA,TRUE
acn,kaczensky2014,doi.org/10.1016/j.biocon.2013.11.033,S,TRUE,W,Y,L,Camela,ferus,T,N,N,Y,NA,"Kaczensky, P; Adiya, Y; von Wehrden, H; Mijiddorj, B; Walzer, C; Guthlin, D; Enkhbileg, D; Reading, RP",Space and habitat use by wild Bactrian camels in the Transaltai Gobi of southern Mongolia,BIOLOGICAL CONSERVATION,2014,169,NA,10.1016/j.biocon.2013.11.033,J,acn,NA,TRUE
acn,richards2019,doi.org/10.7717/peerj.7863,S,TRUE,W,N,L,Puffinus,puffinus,M,N,Y,N,NA,"Richards, C; Padget, O; Guilford, T; Bates, AE",Manx shearwater (Puffinus puffinus) rafting behaviour revealed by GPS tracking and behavioural observations,PEERJ,2019,7,NA,10.7717/peerj.7863,J,acn,NA,TRUE
acn,barwick2018,doi.org/10.3390/ani8010012,S,TRUE,D,N,LI,Ovis,aries,T,N,N,N,NA,"Barwick, J; Lamb, D; Dobos, R; Schneider, D; Welch, M; Trotter, M",Predicting Lameness in Sheep Activity Using Tri-Axial Acceleration Signals,ANIMALS,2018,8,1,10.3390/ani8010012,J,acn,NA,TRUE
acn,mohammadi2019,doi.org/10.1371/journal.pone.0218345,S,TRUE,W,N,L,Canis,lupus,T,N,Y,N,NA,"Mohammadi, A; Kaboli, M; Sazatornil, V; Lopez-Bao, JV",Anthropogenic food resources sustain wolves in conflict scenarios of Western Iran,PLOS ONE,2019,14,6,10.1371/journal.pone.0218345,J,acn,NA,TRUE
acn,geschke2009,doi.org/10.1071/WR09133,S,TRUE,W,N,L,Phocarctos,hookeri,M,N,N,N,NA,"Geschke, K; Chilvers, BL",Managing big boys: a case study on remote anaesthesia and satellite tracking of adult male New Zealand sea lions (Phocarctos hookeri),WILDLIFE RESEARCH,2009,36,8,10.1071/WR09133,J,acn,NA,TRUE
acn,obermoller2018,doi.org/10.1002/wsb.878,S,FALSE,W,NA,NA,Alces,alces,T,NA,NA,N,Discusses post-capture mortality and negative impacts of collars on moose neonates,"Obermoller, TR; DelGiudice, GD; Severud, WJ",Assessing Expandable Global Positioning System Collars for Moose Neonates,WILDLIFE SOCIETY BULLETIN,2018,42,2,10.1002/wsb.878,J,acn,NA,TRUE
